identity,leader_class,lane_a,name_a,lane_b,name_b,comparisons,a_wins,a_win_rate,matched_fee_comparisons,matched_fee_a_wins,matched_fee_a_win_rate
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,1,rpc,3,zeroslot,2,2,1.0,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,1,rpc,6,landx,3,3,1.0,1,1,1.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,1,rpc,7,tpu-quic,4,0,0.0,3,0,0.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,1,rpc,9,stellium,1,1,1.0,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,2,helius,3,zeroslot,22,16,0.7272727272727273,11,7,0.6363636363636364
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,2,helius,4,temporal,1,0,0.0,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,2,helius,6,landx,16,6,0.375,7,2,0.2857142857142857
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,2,helius,7,tpu-quic,29,8,0.27586206896551724,3,1,0.3333333333333333
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,2,helius,9,stellium,14,6,0.42857142857142855,9,4,0.4444444444444444
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,2,helius,10,nodeone,12,5,0.4166666666666667,6,2,0.3333333333333333
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,3,zeroslot,4,temporal,2,1,0.5,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,3,zeroslot,6,landx,13,8,0.6153846153846154,9,8,0.8888888888888888
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,3,zeroslot,7,tpu-quic,23,4,0.17391304347826086,4,0,0.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,3,zeroslot,9,stellium,13,6,0.46153846153846156,6,1,0.16666666666666666
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,3,zeroslot,10,nodeone,9,5,0.5555555555555556,6,2,0.3333333333333333
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,4,temporal,5,astralane,1,1,1.0,1,1,1.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,4,temporal,6,landx,2,1,0.5,1,1,1.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,4,temporal,7,tpu-quic,5,0,0.0,2,0,0.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,4,temporal,9,stellium,1,1,1.0,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,4,temporal,10,nodeone,1,1,1.0,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,5,astralane,6,landx,1,1,1.0,1,1,1.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,5,astralane,7,tpu-quic,1,0,0.0,1,0,0.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,5,astralane,9,stellium,1,1,1.0,0,0,
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,6,landx,7,tpu-quic,25,4,0.16,6,0,0.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,6,landx,9,stellium,17,5,0.29411764705882354,10,2,0.2
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,6,landx,10,nodeone,11,10,0.9090909090909091,7,6,0.8571428571428571
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,7,tpu-quic,9,stellium,18,12,0.6666666666666666,2,1,0.5
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,7,tpu-quic,10,nodeone,14,14,1.0,1,1,1.0
sp1mwUBiVzQPaNQoMrfSNYYfxViFrLDiBXs2pc4kG3k,prio,9,stellium,10,nodeone,10,8,0.8,4,4,1.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,2,helius,38,29,0.7631578947368421,23,20,0.8695652173913043
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,3,zeroslot,36,29,0.8055555555555556,18,16,0.8888888888888888
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,4,temporal,3,3,1.0,2,2,1.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,6,landx,30,23,0.7666666666666667,22,17,0.7727272727272727
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,7,tpu-quic,32,6,0.1875,14,5,0.35714285714285715
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,9,stellium,23,19,0.8260869565217391,15,13,0.8666666666666667
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,1,rpc,10,nodeone,26,23,0.8846153846153846,16,16,1.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,2,helius,3,zeroslot,60,48,0.8,33,24,0.7272727272727273
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,2,helius,4,temporal,6,1,0.16666666666666666,2,0,0.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,2,helius,6,landx,42,15,0.35714285714285715,28,11,0.39285714285714285
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,2,helius,7,tpu-quic,47,2,0.0425531914893617,7,0,0.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,2,helius,9,stellium,38,22,0.5789473684210527,17,9,0.5294117647058824
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,2,helius,10,nodeone,44,3,0.06818181818181818,26,1,0.038461538461538464
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,3,zeroslot,4,temporal,5,2,0.4,1,0,0.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,3,zeroslot,6,landx,45,29,0.6444444444444445,26,17,0.6538461538461539
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,3,zeroslot,7,tpu-quic,50,4,0.08,8,1,0.125
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,3,zeroslot,9,stellium,41,23,0.5609756097560976,22,13,0.5909090909090909
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,3,zeroslot,10,nodeone,34,5,0.14705882352941177,17,4,0.23529411764705882
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,4,temporal,6,landx,5,3,0.6,1,1,1.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,4,temporal,7,tpu-quic,8,0,0.0,5,0,0.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,4,temporal,9,stellium,3,2,0.6666666666666666,0,0,
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,4,temporal,10,nodeone,2,1,0.5,0,0,
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,6,landx,7,tpu-quic,35,1,0.02857142857142857,5,0,0.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,6,landx,9,stellium,36,11,0.3055555555555556,23,8,0.34782608695652173
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,6,landx,10,nodeone,40,23,0.575,20,9,0.45
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,7,tpu-quic,9,stellium,30,27,0.9,2,2,1.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,7,tpu-quic,10,nodeone,29,29,1.0,2,2,1.0
spcti6GQVvinbtHU9UAkbXhjTcBJaba1NVx4tmK4M5F,prio,9,stellium,10,nodeone,32,14,0.4375,20,9,0.45
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,2,helius,15,13,0.8666666666666667,8,7,0.875
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,3,zeroslot,15,11,0.7333333333333333,8,7,0.875
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,4,temporal,1,1,1.0,1,1,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,6,landx,12,9,0.75,4,3,0.75
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,7,tpu-quic,19,3,0.15789473684210525,8,1,0.125
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,9,stellium,11,10,0.9090909090909091,5,5,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,1,rpc,10,nodeone,10,10,1.0,3,3,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,2,helius,3,zeroslot,30,24,0.8,18,15,0.8333333333333334
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,2,helius,4,temporal,1,1,1.0,0,0,
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,2,helius,6,landx,28,12,0.42857142857142855,12,6,0.5
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,2,helius,7,tpu-quic,45,4,0.08888888888888889,6,0,0.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,2,helius,9,stellium,24,10,0.4166666666666667,17,5,0.29411764705882354
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,2,helius,10,nodeone,26,4,0.15384615384615385,15,1,0.06666666666666667
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,3,zeroslot,4,temporal,1,0,0.0,1,0,0.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,3,zeroslot,6,landx,26,17,0.6538461538461539,20,13,0.65
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,3,zeroslot,7,tpu-quic,44,4,0.09090909090909091,7,0,0.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,3,zeroslot,9,stellium,26,18,0.6923076923076923,19,12,0.631578947368421
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,3,zeroslot,10,nodeone,26,11,0.4230769230769231,14,7,0.5
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,4,temporal,6,landx,1,1,1.0,1,1,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,4,temporal,7,tpu-quic,6,2,0.3333333333333333,6,2,0.3333333333333333
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,4,temporal,9,stellium,1,1,1.0,1,1,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,4,temporal,10,nodeone,1,1,1.0,1,1,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,6,landx,7,tpu-quic,42,1,0.023809523809523808,10,0,0.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,6,landx,9,stellium,31,14,0.45161290322580644,21,9,0.42857142857142855
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,6,landx,10,nodeone,26,24,0.9230769230769231,14,14,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,7,tpu-quic,9,stellium,37,35,0.9459459459459459,4,4,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,7,tpu-quic,10,nodeone,37,37,1.0,5,5,1.0
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,prio,9,stellium,10,nodeone,28,20,0.7142857142857143,21,14,0.6666666666666666
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,1,rpc,2,helius,4,2,0.5,1,1,1.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,1,rpc,3,zeroslot,4,4,1.0,2,2,1.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,1,rpc,6,landx,3,2,0.6666666666666666,2,2,1.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,1,rpc,7,tpu-quic,8,1,0.125,1,0,0.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,1,rpc,9,stellium,4,3,0.75,1,1,1.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,1,rpc,10,nodeone,1,1,1.0,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,2,helius,3,zeroslot,27,24,0.8888888888888888,13,11,0.8461538461538461
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,2,helius,4,temporal,1,1,1.0,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,2,helius,6,landx,24,11,0.4583333333333333,10,5,0.5
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,2,helius,7,tpu-quic,32,6,0.1875,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,2,helius,9,stellium,21,12,0.5714285714285714,14,7,0.5
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,2,helius,10,nodeone,18,5,0.2777777777777778,12,2,0.16666666666666666
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,3,zeroslot,4,temporal,1,1,1.0,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,3,zeroslot,6,landx,21,11,0.5238095238095238,13,5,0.38461538461538464
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,3,zeroslot,7,tpu-quic,32,0,0.0,2,0,0.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,3,zeroslot,9,stellium,21,12,0.5714285714285714,9,6,0.6666666666666666
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,3,zeroslot,10,nodeone,17,3,0.17647058823529413,8,0,0.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,4,temporal,6,landx,1,0,0.0,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,4,temporal,7,tpu-quic,1,0,0.0,1,0,0.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,4,temporal,9,stellium,1,1,1.0,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,4,temporal,10,nodeone,1,0,0.0,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,6,landx,7,tpu-quic,28,1,0.03571428571428571,1,0,0.0
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,6,landx,9,stellium,21,11,0.5238095238095238,12,6,0.5
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,6,landx,10,nodeone,15,9,0.6,8,4,0.5
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,7,tpu-quic,9,stellium,27,26,0.9629629629629629,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,7,tpu-quic,10,nodeone,20,18,0.9,0,0,
ssx2rHZNVy6J1mbFjBdmnF244kbKf46SDwokjuhb477,prio,9,stellium,10,nodeone,18,9,0.5,12,6,0.5
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,2,helius,6,2,0.3333333333333333,4,1,0.25
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,3,zeroslot,8,3,0.375,7,3,0.42857142857142855
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,6,landx,6,3,0.5,5,2,0.4
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,7,tpu-quic,11,3,0.2727272727272727,7,3,0.42857142857142855
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,8,tpu-udp,10,3,0.3,8,2,0.25
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,9,stellium,1,1,1.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,1,rpc,10,nodeone,1,1,1.0,1,1,1.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,2,helius,3,zeroslot,7,5,0.7142857142857143,4,3,0.75
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,2,helius,6,landx,5,1,0.2,3,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,2,helius,7,tpu-quic,7,0,0.0,4,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,2,helius,8,tpu-udp,6,1,0.16666666666666666,4,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,2,helius,9,stellium,1,1,1.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,2,helius,10,nodeone,1,1,1.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,3,zeroslot,6,landx,6,3,0.5,4,1,0.25
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,3,zeroslot,7,tpu-quic,11,0,0.0,5,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,3,zeroslot,8,tpu-udp,7,0,0.0,6,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,3,zeroslot,9,stellium,2,1,0.5,2,1,0.5
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,3,zeroslot,10,nodeone,1,0,0.0,1,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,4,temporal,7,tpu-quic,1,0,0.0,1,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,4,temporal,8,tpu-udp,1,1,1.0,1,1,1.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,6,landx,7,tpu-quic,8,0,0.0,3,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,6,landx,8,tpu-udp,6,1,0.16666666666666666,5,0,0.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,6,landx,9,stellium,2,1,0.5,1,1,1.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,6,landx,10,nodeone,2,2,1.0,2,2,1.0
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,7,tpu-quic,8,tpu-udp,13,7,0.5384615384615384,10,4,0.4
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,7,tpu-quic,9,stellium,4,4,1.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,7,tpu-quic,10,nodeone,3,3,1.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,8,tpu-udp,9,stellium,1,0,0.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,8,tpu-udp,10,nodeone,1,0,0.0,0,0,
svsD6T44XJnuXQWB15sy1pBxxruzrFy8rR7gXy8Jsj3,fifo,9,stellium,10,nodeone,2,1,0.5,2,1,0.5
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,0,unknown,7,tpu-quic,2,0,0.0,0,0,
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,0,unknown,8,tpu-udp,1,0,0.0,0,0,
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,2,helius,102,78,0.7647058823529411,89,67,0.7528089887640449
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,3,zeroslot,106,76,0.7169811320754716,89,63,0.7078651685393258
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,4,temporal,20,17,0.85,19,16,0.8421052631578947
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,5,astralane,11,11,1.0,11,11,1.0
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,6,landx,115,88,0.7652173913043478,98,74,0.7551020408163265
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,7,tpu-quic,212,28,0.1320754716981132,169,25,0.14792899408284024
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,8,tpu-udp,91,35,0.38461538461538464,72,17,0.2361111111111111
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,9,stellium,69,53,0.7681159420289855,56,45,0.8035714285714286
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,1,rpc,10,nodeone,83,63,0.7590361445783133,73,55,0.7534246575342466
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,3,zeroslot,100,50,0.5,83,41,0.4939759036144578
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,4,temporal,15,5,0.3333333333333333,14,4,0.2857142857142857
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,5,astralane,7,4,0.5714285714285714,7,4,0.5714285714285714
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,6,landx,93,44,0.4731182795698925,74,34,0.4594594594594595
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,7,tpu-quic,150,9,0.06,81,7,0.08641975308641975
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,8,tpu-udp,64,18,0.28125,42,9,0.21428571428571427
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,9,stellium,53,29,0.5471698113207547,39,21,0.5384615384615384
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,2,helius,10,nodeone,70,24,0.34285714285714286,51,17,0.3333333333333333
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,4,temporal,13,6,0.46153846153846156,13,6,0.46153846153846156
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,5,astralane,6,2,0.3333333333333333,6,2,0.3333333333333333
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,6,landx,109,73,0.6697247706422018,84,59,0.7023809523809523
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,7,tpu-quic,172,17,0.09883720930232558,88,17,0.19318181818181818
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,8,tpu-udp,75,24,0.32,43,11,0.2558139534883721
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,9,stellium,70,50,0.7142857142857143,57,40,0.7017543859649122
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,3,zeroslot,10,nodeone,70,29,0.4142857142857143,48,20,0.4166666666666667
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,4,temporal,5,astralane,23,8,0.34782608695652173,23,8,0.34782608695652173
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,4,temporal,6,landx,14,9,0.6428571428571429,14,9,0.6428571428571429
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,4,temporal,7,tpu-quic,84,13,0.15476190476190477,83,13,0.1566265060240964
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,4,temporal,8,tpu-udp,14,6,0.42857142857142855,14,6,0.42857142857142855
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,4,temporal,9,stellium,9,5,0.5555555555555556,8,5,0.625
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,4,temporal,10,nodeone,9,5,0.5555555555555556,9,5,0.5555555555555556
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,5,astralane,6,landx,6,3,0.5,6,3,0.5
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,5,astralane,7,tpu-quic,22,2,0.09090909090909091,22,2,0.09090909090909091
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,5,astralane,9,stellium,5,2,0.4,5,2,0.4
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,5,astralane,10,nodeone,6,3,0.5,6,3,0.5
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,6,landx,7,tpu-quic,203,15,0.07389162561576355,116,13,0.11206896551724138
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,6,landx,8,tpu-udp,83,20,0.24096385542168675,61,10,0.16393442622950818
t23p8aBQN6P6tziMuN5XPmzqVRrip9oes7KuQwSmate,fifo,6,landx,9,stellium,69,29,0.42028985507246375,52,23,0.4423076923076923
