identity,leader_class,lane,lane_name,period,race_presence,firsts,neutral_expected_firsts,first_rate,lift_vs_neutral,mean_copies,mean_normalized_rank,analyzable_races_total
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,3,zeroslot,all,73,4,16.60238095238094,0.0547945205479452,0.24092929872364854,1.0547945205479452,0.6324200913242007,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,3,zeroslot,week:2026-W28,40,3,10.066666666666666,0.075,0.2980132450331126,1.025,0.655,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,3,zeroslot,week:2026-W29,33,1,6.535714285714288,0.030303030303030304,0.15300546448087426,1.0909090909090908,0.6050505050505052,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,4,temporal,all,15,0,3.9761904761904763,0.0,0.0,2.3333333333333335,0.7755555555555556,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,4,temporal,week:2026-W28,9,0,2.8166666666666664,0.0,0.0,1.8888888888888888,0.8814814814814814,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,4,temporal,week:2026-W29,6,0,1.1595238095238094,0.0,0.0,3.0,0.6166666666666667,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,5,astralane,all,3,0,0.5428571428571429,0.0,0.0,2.0,0.75,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,5,astralane,week:2026-W29,3,0,0.5428571428571429,0.0,0.0,2.0,0.75,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,6,landx,all,67,5,14.576190476190465,0.07462686567164178,0.34302515517804666,1.1492537313432836,0.6072139303482589,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,6,landx,week:2026-W28,33,2,7.650000000000002,0.06060606060606061,0.26143790849673193,1.1515151515151516,0.6348484848484848,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,6,landx,week:2026-W29,34,3,6.926190476190478,0.08823529411764706,0.4331385355792367,1.1470588235294117,0.580392156862745,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,7,tpu-quic,all,112,88,30.369047619047617,0.7857142857142857,2.897687181497452,21.080357142857142,0.128125,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,7,tpu-quic,week:2026-W28,59,45,17.716666666666665,0.7627118644067796,2.5399811853245535,19.135593220338983,0.1483050847457627,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,7,tpu-quic,week:2026-W29,53,43,12.652380952380952,0.8113207547169812,3.398569815581483,23.245283018867923,0.10566037735849057,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,9,stellium,all,59,5,12.959523809523802,0.0847457627118644,0.38581664523240883,1.1016949152542372,0.5926553672316384,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,9,stellium,week:2026-W28,24,4,5.916666666666668,0.16666666666666666,0.6760563380281689,1.0833333333333333,0.575,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,9,stellium,week:2026-W29,35,1,7.042857142857145,0.02857142857142857,0.1419878296146044,1.1142857142857143,0.6047619047619047,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,10,nodeone,all,54,5,11.235714285714284,0.09259259259259259,0.4450095359186269,1.1111111111111112,0.6320987654320988,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,10,nodeone,week:2026-W28,19,2,3.866666666666667,0.10526315789473684,0.5172413793103448,1.0526315789473684,0.5982456140350877,357105
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,prio,10,nodeone,week:2026-W29,35,3,7.369047619047621,0.08571428571428572,0.4071082390953149,1.1428571428571428,0.6504761904761905,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,1,rpc,all,28,4,6.86904761904762,0.14285714285714285,0.582322357019064,2.2142857142857144,0.5672619047619049,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,1,rpc,week:2026-W28,22,3,5.392857142857143,0.13636363636363635,0.5562913907284768,1.8181818181818181,0.571969696969697,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,1,rpc,week:2026-W29,6,1,1.476190476190476,0.16666666666666666,0.6774193548387097,3.6666666666666665,0.55,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,2,helius,all,90,8,22.486904761904746,0.08888888888888889,0.3557626131610993,1.0555555555555556,0.5746031746031746,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,2,helius,week:2026-W28,64,7,16.37619047619047,0.109375,0.4274498400697879,1.078125,0.54765625,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,2,helius,week:2026-W29,26,1,6.110714285714286,0.038461538461538464,0.1636469900642899,1.0,0.640934065934066,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,3,zeroslot,all,89,13,21.703571428571415,0.14606741573033707,0.5989797597498769,1.0449438202247192,0.5972980203317282,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,3,zeroslot,week:2026-W28,62,12,15.259523809523804,0.1935483870967742,0.7863941332501173,1.064516129032258,0.5645161290322581,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,3,zeroslot,week:2026-W29,27,1,6.44404761904762,0.037037037037037035,0.155181969333087,1.0,0.6725749559082893,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,4,temporal,all,11,0,2.7011904761904764,0.0,0.0,4.363636363636363,0.7019480519480519,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,4,temporal,week:2026-W28,7,0,2.033333333333333,0.0,0.0,3.5714285714285716,0.7476190476190475,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,4,temporal,week:2026-W29,4,0,0.6678571428571429,0.0,0.0,5.75,0.6220238095238095,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,5,astralane,all,3,0,0.46785714285714286,0.0,0.0,1.6666666666666667,0.5873015873015873,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,5,astralane,week:2026-W29,3,0,0.46785714285714286,0.0,0.0,1.6666666666666667,0.5873015873015873,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,6,landx,all,85,4,20.82023809523808,0.047058823529411764,0.19212076162159086,1.0823529411764705,0.7247338935574228,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,6,landx,week:2026-W28,58,1,14.342857142857135,0.017241379310344827,0.06972111553784864,1.1206896551724137,0.7600574712643677,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,6,landx,week:2026-W29,27,3,6.477380952380952,0.1111111111111111,0.46315015622128286,1.0,0.6488536155202822,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,7,tpu-quic,all,132,96,37.30357142857143,0.7272727272727273,2.5734801340354236,21.946969696969695,0.1559343434343434,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,7,tpu-quic,week:2026-W28,93,66,26.82619047619046,0.7096774193548387,2.4602822401704105,20.301075268817204,0.1664874551971326,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,7,tpu-quic,week:2026-W29,39,30,10.477380952380951,0.7692307692307693,2.863310987387797,25.871794871794872,0.13076923076923075,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,9,stellium,all,79,7,18.58690476190475,0.08860759493670886,0.37660923589316614,1.1645569620253164,0.570464135021097,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,9,stellium,week:2026-W28,53,4,12.226190476190473,0.07547169811320754,0.32716650438169437,1.169811320754717,0.5959119496855345,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,9,stellium,week:2026-W29,26,3,6.360714285714286,0.11538461538461539,0.4716451431779899,1.1538461538461537,0.5185897435897436,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,10,nodeone,all,9,1,2.0607142857142855,0.1111111111111111,0.4852686308492202,1.3333333333333333,0.611904761904762,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,10,nodeone,week:2026-W28,6,1,1.5428571428571427,0.16666666666666666,0.6481481481481483,1.3333333333333333,0.5805555555555556,357105
7Nu9ckgtjobZ3MkbadGFKEvRymYuah9HmcxiUJKMM9NB,prio,10,nodeone,week:2026-W29,3,0,0.5178571428571428,0.0,0.0,1.3333333333333333,0.6746031746031745,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,1,rpc,all,155,18,41.30039682539684,0.11612903225806452,0.435831163465511,2.9419354838709677,0.49453149001536073,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,1,rpc,week:2026-W28,59,7,16.894047619047612,0.11864406779661017,0.4143471214149815,2.8813559322033897,0.4850686037126715,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,1,rpc,week:2026-W29,96,11,24.406349206349198,0.11458333333333333,0.45070239334027073,2.9791666666666665,0.5003472222222224,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,2,helius,all,194,9,45.15039682539687,0.04639175257731959,0.19933379621898575,1.1958762886597938,0.6325171821305838,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,2,helius,week:2026-W28,105,4,26.06071428571428,0.0380952380952381,0.1534877346854872,1.2857142857142858,0.6769841269841267,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,2,helius,week:2026-W29,89,5,19.089682539682528,0.056179775280898875,0.26192158982247554,1.0898876404494382,0.5800561797752809,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,3,zeroslot,all,190,3,43.200396825396844,0.015789473684210527,0.06944380654939601,1.1,0.7003446115288224,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,3,zeroslot,week:2026-W28,98,2,23.627380952380943,0.02040816326530612,0.0846475537864665,1.1122448979591837,0.7060252672497572,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,3,zeroslot,week:2026-W29,92,1,19.57301587301586,0.010869565217391304,0.05109074689806183,1.0869565217391304,0.6942934782608694,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,4,temporal,all,70,1,27.519444444444435,0.014285714285714285,0.036337942868678724,5.085714285714285,0.8564285714285713,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,4,temporal,week:2026-W28,41,1,17.641666666666666,0.024390243902439025,0.05668398677373642,3.7804878048780486,0.897560975609756,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,4,temporal,week:2026-W29,29,0,9.877777777777778,0.0,0.0,6.931034482758621,0.7982758620689655,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,5,astralane,all,14,1,3.311111111111112,0.07142857142857142,0.3020134228187919,1.9285714285714286,0.5321428571428571,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,5,astralane,week:2026-W29,14,1,3.311111111111112,0.07142857142857142,0.3020134228187919,1.9285714285714286,0.5321428571428571,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,6,landx,all,203,4,48.55039682539685,0.019704433497536946,0.08238861598568002,1.1477832512315271,0.6661975134881539,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,6,landx,week:2026-W28,101,2,25.127380952380943,0.019801980198019802,0.07959444733974513,1.1782178217821782,0.6503771805752004,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,6,landx,week:2026-W29,102,2,23.423015873015864,0.0196078431372549,0.0853861010402196,1.1176470588235294,0.6818627450980393,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,7,tpu-quic,all,400,367,126.78373015873024,0.9175,2.8946931876868165,25.495,0.04764880952380952,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,7,tpu-quic,week:2026-W28,211,196,71.44404761904765,0.9289099526066351,2.743405595454317,25.677725118483412,0.04325208756488377,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,7,tpu-quic,week:2026-W29,189,171,55.33968253968258,0.9047619047619048,3.090006883891691,25.29100529100529,0.052557319223985904,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,9,stellium,all,158,1,36.433730158730164,0.006329113924050633,0.02744709354884384,1.0886075949367089,0.7107971669680531,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,9,stellium,week:2026-W28,66,0,15.827380952380949,0.0,0.0,1.0909090909090908,0.7287518037518038,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,9,stellium,week:2026-W29,92,1,20.606349206349197,0.010869565217391304,0.04852873209058699,1.0869565217391304,0.6979166666666667,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,10,nodeone,all,158,5,36.75039682539683,0.03164556962025317,0.1360529526730086,1.1898734177215189,0.6618369499698615,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,10,nodeone,week:2026-W28,68,2,17.377380952380946,0.029411764705882353,0.11509214222100436,1.161764705882353,0.6749299719887956,357105
7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,fifo,10,nodeone,week:2026-W29,90,3,19.373015873015856,0.03333333333333333,0.15485456780008208,1.211111111111111,0.6519444444444444,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,0,unknown,all,1,1,0.5,1.0,2.0,2.0,0.0,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,0,unknown,week:2026-W29,1,1,0.5,1.0,2.0,2.0,0.0,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,1,rpc,all,13,5,3.95,0.38461538461538464,1.2658227848101264,1.8461538461538463,0.5064102564102564,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,1,rpc,week:2026-W28,4,3,1.0833333333333333,0.75,2.7692307692307696,1.75,0.25,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,1,rpc,week:2026-W29,9,2,2.8666666666666667,0.2222222222222222,0.6976744186046512,1.8888888888888888,0.6203703703703703,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,2,helius,all,61,9,15.892857142857139,0.14754098360655737,0.5662921348314608,1.0655737704918034,0.5812646370023421,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,2,helius,week:2026-W28,37,6,9.649999999999999,0.16216216216216217,0.6217616580310882,1.0810810810810811,0.5454954954954956,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,2,helius,week:2026-W29,24,3,6.242857142857143,0.125,0.4805491990846682,1.0416666666666667,0.6364087301587301,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,3,zeroslot,all,65,13,17.74285714285714,0.2,0.7326892109500807,1.0153846153846153,0.5206593406593406,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,3,zeroslot,week:2026-W28,41,8,12.133333333333333,0.1951219512195122,0.6593406593406593,1.0,0.5447154471544716,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,3,zeroslot,week:2026-W29,24,5,5.60952380952381,0.20833333333333334,0.8913412563667232,1.0416666666666667,0.47956349206349197,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,4,temporal,all,12,0,3.2595238095238095,0.0,0.0,2.4166666666666665,0.9595238095238096,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,4,temporal,week:2026-W28,7,0,2.333333333333333,0.0,0.0,1.7142857142857142,0.9714285714285714,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,4,temporal,week:2026-W29,5,0,0.9261904761904762,0.0,0.0,3.4,0.9428571428571428,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,5,astralane,all,3,0,0.45,0.0,0.0,1.6666666666666667,0.7261904761904762,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,5,astralane,week:2026-W29,3,0,0.45,0.0,0.0,1.6666666666666667,0.7261904761904762,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,6,landx,all,60,7,16.309523809523803,0.11666666666666667,0.42919708029197096,1.0166666666666666,0.6372619047619048,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,6,landx,week:2026-W28,35,4,10.033333333333331,0.11428571428571428,0.398671096345515,1.0285714285714285,0.6876190476190478,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,6,landx,week:2026-W29,25,3,6.276190476190477,0.12,0.4779969650986342,1.0,0.5667619047619048,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,7,tpu-quic,all,111,76,35.042857142857144,0.6846846846846847,2.1687729311047694,17.396396396396398,0.17597597597597595,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,7,tpu-quic,week:2026-W28,65,42,20.73333333333333,0.6461538461538462,2.0257234726688105,19.876923076923077,0.21230769230769234,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,7,tpu-quic,week:2026-W29,46,34,14.309523809523807,0.7391304347826086,2.37603993344426,13.891304347826088,0.1246376811594203,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,9,stellium,all,60,6,16.226190476190467,0.1,0.3697725605282467,1.0166666666666666,0.6302777777777777,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,9,stellium,week:2026-W28,35,5,9.116666666666664,0.14285714285714285,0.5484460694698357,1.0285714285714285,0.596190476190476,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,9,stellium,week:2026-W29,25,1,7.10952380952381,0.04,0.1406563965170797,1.0,0.6779999999999999,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,10,nodeone,all,45,3,10.626190476190475,0.06666666666666667,0.28232130853685866,1.0444444444444445,0.674179894179894,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,10,nodeone,week:2026-W28,24,3,5.916666666666667,0.125,0.5070422535211268,1.0416666666666667,0.6229166666666666,357105
7PpXQgDb9eCHN1Uudgi77Wm89cRz4T85YgDw83qvaJXd,prio,10,nodeone,week:2026-W29,21,0,4.70952380952381,0.0,0.0,1.0476190476190477,0.732766439909297,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,0,unknown,all,1,0,0.5,0.0,0.0,1.0,1.0,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,0,unknown,week:2026-W28,1,0,0.5,0.0,0.0,1.0,1.0,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,1,rpc,all,517,78,135.42857142857147,0.15087040618955513,0.5759493670886074,2.872340425531915,0.5147646679561574,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,1,rpc,week:2026-W28,316,50,85.28095238095253,0.15822784810126583,0.5862973923725491,2.6582278481012658,0.5475210970464137,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,1,rpc,week:2026-W29,201,28,50.14761904761913,0.13930348258706468,0.5583515335675615,3.208955223880597,0.4632669983416256,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,2,helius,all,1001,58,228.55119047618882,0.057942057942057944,0.25377246943739995,1.092907092907093,0.6524879882022743,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,2,helius,week:2026-W28,616,36,142.75476190476203,0.05844155844155844,0.25218072952282444,1.1055194805194806,0.6603354978354979,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,2,helius,week:2026-W29,385,22,85.79642857142869,0.05714285714285714,0.25642092994213844,1.0727272727272728,0.6399319727891158,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,3,zeroslot,all,1005,77,232.266666666665,0.07661691542288557,0.33151549942594954,1.0746268656716418,0.6531390665719023,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,3,zeroslot,week:2026-W28,617,52,145.3880952380954,0.08427876823338736,0.3576633968196777,1.0891410048622365,0.644597514856834,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,3,zeroslot,week:2026-W29,388,25,86.87857142857155,0.06443298969072164,0.28775795445202623,1.0515463917525774,0.6667218949435448,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,4,temporal,all,164,14,45.382142857142895,0.08536585365853659,0.3084913827024472,4.835365853658536,0.6259436701509873,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,4,temporal,week:2026-W28,91,6,26.723809523809496,0.06593406593406594,0.22451888809693538,4.2967032967032965,0.6631868131868132,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,4,temporal,week:2026-W29,73,8,18.65833333333333,0.1095890410958904,0.4287628405538187,5.506849315068493,0.5795172863666014,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,5,astralane,all,47,1,11.58690476190476,0.02127659574468085,0.08630432549059901,1.574468085106383,0.6196048632218846,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,5,astralane,week:2026-W29,47,1,11.58690476190476,0.02127659574468085,0.08630432549059901,1.574468085106383,0.6196048632218846,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,6,landx,all,943,76,209.18452380952237,0.08059384941675504,0.3633155962780664,1.0710498409331919,0.6111170024743726,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,6,landx,week:2026-W28,562,49,124.28809523809561,0.08718861209964412,0.39424532097086146,1.085409252669039,0.6057532621589563,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,6,landx,week:2026-W29,381,27,84.89642857142866,0.07086614173228346,0.3180345799503594,1.0498687664041995,0.6190288713910764,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,7,tpu-quic,all,1685,1304,466.0178571428543,0.7738872403560831,2.79817603555966,21.359050445103858,0.10102868447082101,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,7,tpu-quic,week:2026-W28,1006,766,284.2047619047604,0.7614314115308151,2.6952398505437203,21.998011928429424,0.11012259774685232,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,7,tpu-quic,week:2026-W29,679,538,181.81309523809526,0.792341678939617,2.959082783863596,20.412371134020617,0.08755522827687778,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,9,stellium,all,871,50,193.00952380952262,0.0574052812858783,0.25905457416362543,1.0734787600459241,0.6197310152534038,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,9,stellium,week:2026-W28,484,33,108.70476190476217,0.06818181818181818,0.3035745575608894,1.0743801652892562,0.5983126721763088,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,9,stellium,week:2026-W29,387,17,84.304761904762,0.04392764857881137,0.20164934478084026,1.0723514211886305,0.6465177802387103,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,10,nodeone,all,837,48,184.0726190476182,0.05734767025089606,0.26076664877345374,1.108721624850657,0.6460488137907496,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,10,nodeone,week:2026-W28,463,27,101.1547619047622,0.058315334773218146,0.2669177356714127,1.118790496760259,0.6443844492440604,357105
7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,prio,10,nodeone,week:2026-W29,374,21,82.91785714285722,0.05614973262032086,0.25326269543868696,1.0962566844919786,0.6481092436974788,357105
7S22CYpfBRV1p8cTqWXFD4HwfqfNx3hAhfpdj8E2bYvJ,prio,1,rpc,all,108,9,24.636507936507925,0.08333333333333333,0.36531151343341295,3.6666666666666665,0.510570987654321,357105
7S22CYpfBRV1p8cTqWXFD4HwfqfNx3hAhfpdj8E2bYvJ,prio,1,rpc,week:2026-W28,35,6,9.142857142857144,0.17142857142857143,0.6562499999999999,3.2,0.569047619047619,357105
7S22CYpfBRV1p8cTqWXFD4HwfqfNx3hAhfpdj8E2bYvJ,prio,1,rpc,week:2026-W29,73,3,15.493650793650783,0.0410958904109589,0.1936277020797051,3.8904109589041096,0.4825342465753424,357105
7S22CYpfBRV1p8cTqWXFD4HwfqfNx3hAhfpdj8E2bYvJ,prio,2,helius,all,198,12,43.72936507936513,0.06060606060606061,0.27441514365051967,1.0707070707070707,0.6456228956228954,357105
